ID,NAME,DATE,Regions,Crop_Type,LATITUDE,LONGITUDE,ELEVATION,PRCP_In,TAVG_F,TMAX_F,TMIN_F,Max_WS_Mph,Avg_WS_Mph,TSR_MJ/MM,Avg_TSR_MJ/MM,Max_RH_Prct,Min_RH_Prct,Avg_DewP_F,Total_Eva_In,Avg_Tot_Evap_in,Avg_4inST_F,Avg_8inST_F,HTDD Heating degree days,CLDD cooling degree day,Nrate_lbac,Nrate_kgha,Yield_buac,Yield_Mgha
270,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,225,252,266.59,16.72338984
271,PERRY,1999,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,0,0,76.1,4.773765079
272,PERRY,1999,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,45,50.4,99.8,6.260469841
273,PERRY,1999,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,90,100.8,101.6,6.373384127
274,PERRY,1999,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,135,151.2,88.2,5.5328
275,PERRY,1999,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,180,201.6,82.3,5.162692063
276,PERRY,1999,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,225,252,85.6,5.369701587
277,PERRY,2000,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,0,0,108.6,6.812495238
278,PERRY,2000,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,45,50.4,130.2,8.167466667
279,PERRY,2000,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,90,100.8,144,9.033142857
280,PERRY,2000,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,135,151.2,155,9.723174603
281,PERRY,2000,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,180,201.6,152.1,9.541257143
282,PERRY,2000,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,225,252,143.6,9.008050794
283,PERRY,2001,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,0,0,89.21,5.595890857
284,PERRY,2001,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,45,50.4,116.4,7.301900254
285,PERRY,2001,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,90,100.8,131.11,8.224582476
286,PERRY,2001,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,135,151.2,137.73,8.639714984
287,PERRY,2001,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,180,201.6,134.65,8.446819746
288,PERRY,2001,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,225,252,129.97,8.153258286
289,PERRY,2002,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,0,0,82.87,5.198604187
290,PERRY,2002,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,45,50.4,113.52,7.121030153
291,PERRY,2002,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,90,100.8,140.12,8.789770672
292,PERRY,2002,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,135,151.2,136.52,8.564109205
293,PERRY,2002,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,180,201.6,144.21,9.04608066
294,PERRY,2002,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,225,252,137.26,8.610357722
295,PERRY,2003,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,0,0,76.96,4.827884771
296,PERRY,2003,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,45,50.4,119.51,7.496585434
297,PERRY,2003,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,90,100.8,156.76,9.833613682
298,PERRY,2003,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,135,151.2,179.69,11.27201547
299,PERRY,2003,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,180,201.6,187.48,11.76082844
300,PERRY,2003,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,225,252,187.61,11.76891404
301,PERRY,2004,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,0,0,99.54,6.24438899
302,PERRY,2004,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,45,50.4,143.88,9.025619939
303,PERRY,2004,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,90,100.8,167.47,10.50548899
304,PERRY,2004,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,135,151.2,194.42,12.19599538
305,PERRY,2004,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,180,201.6,197.22,12.37158916
306,PERRY,2004,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,225,252,184.26,11.5586556
307,PERRY,2005,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,0,0,77.62,4.868997443
308,PERRY,2005,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,45,50.4,103.48,6.491025855
309,PERRY,2005,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,90,100.8,112.79,7.075472347
310,PERRY,2005,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,135,151.2,110.98,6.961483544
311,PERRY,2005,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,180,201.6,108.64,6.814760691
312,PERRY,2005,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,225,252,109.92,6.895336904
313,PERRY,2006,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,0,0,75.68,4.747501205
314,PERRY,2006,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,45,50.4,95.51,5.99151804
315,PERRY,2006,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,90,100.8,107.44,6.739817367
316,PERRY,2006,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,135,151.2,123.66,7.756989402
317,PERRY,2006,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,180,201.6,111.56,6.997988319
318,PERRY,2006,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,225,252,108.63,6.814446665
319,PERRY,2007,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,0,0,64.9,4.071234349
320,PERRY,2007,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,45,50.4,99.8,6.260759968
321,PERRY,2007,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,90,100.8,127.85,8.020035111
322,PERRY,2007,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,135,151.2,133.69,8.386340032
323,PERRY,2007,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,180,201.6,129.4,8.117431524
324,PERRY,2007,Nothern/Central Illinois,Corn_Soybean,39.80581,-90.82383,198.1,2.083333333,70.11666667,83.51666667,56.76666667,34.78333333,4.966666667,607.6,19.82666667,98.46666667,24.96666667,59.4,5.448333333,0.178333333,73.18333333,73.91666667,58.16666667,213.5,225,252,139.39,8.744035238
325,Urbana,1999,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,0,0,124.1,7.784812698
326,Urbana,1999,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,45,50.4,159.8,10.02427937
327,Urbana,1999,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,90,100.8,190.9,11.9751873
328,Urbana,1999,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,135,151.2,207.7,13.02905397
329,Urbana,1999,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,180,201.6,223.4,14.01391746
330,Urbana,1999,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.775,67.5,78.93333333,56.13333333,32.31666667,4.416666667,634,20.67833333,98.6,24.26666667,56.01666667,5.535,0.18,71.31666667,69.48333333,88.33333333,165,225,252,222.2,13.93864127
331,Urbana,2000,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,0,0,136.84,8.583994921
332,Urbana,2000,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,45,50.4,162.72,10.20745143
333,Urbana,2000,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,90,100.8,171.44,10.75445841
334,Urbana,2000,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,135,151.2,177.16,11.11327492
335,Urbana,2000,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,180,201.6,178.84,11.21866159
336,Urbana,2000,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.956666667,67.4,78.3,56.51666667,28.56666667,4.483333333,578.01,18.86,98.73333333,26.6,58.18333333,5.008333333,0.163333333,72.63333333,69.23333333,80.5,153.8333333,225,252,176.32,11.06058159
337,Urbana,2001,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,0,0,116.8,7.327149143
338,Urbana,2001,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,45,50.4,137.81,8.64487454
339,Urbana,2001,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,90,100.8,154.56,9.695416508
340,Urbana,2001,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,135,151.2,158.63,9.950853714
341,Urbana,2001,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,180,201.6,169.53,10.63458108
342,Urbana,2001,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.185,67.01666667,77.9,56.08333333,33.15,4.466666667,594.3733333,19.39666667,97.35,26.35,56.43333333,5.166666667,0.168333333,72.5,69.91666667,103.8333333,164.8333333,225,252,171.28,10.74451568
343,Urbana,2002,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,0,0,107.25,6.727834226
344,Urbana,2002,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,45,50.4,133.55,8.377803287
345,Urbana,2002,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,90,100.8,158.24,9.9261178
346,Urbana,2002,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,135,151.2,156.58,9.822103864
347,Urbana,2002,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,180,201.6,163.76,10.27276969
348,Urbana,2002,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.005,68.15,78.83333333,57.48333333,25.96666667,3.75,601.2033333,19.61833333,98.71666667,28.95,58.35,5.203333333,0.17,71.78333333,71.68333333,115.6666667,210.8333333,225,252,171.76,10.7748311
349,Urbana,2003,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,0,0,130.84,8.207558899
350,Urbana,2003,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,45,50.4,177.3,11.12224132
351,Urbana,2003,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,90,100.8,196.13,12.30310346
352,Urbana,2003,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,135,151.2,200.74,12.59219549
353,Urbana,2003,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,180,201.6,209.74,13.15702004
354,Urbana,2003,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,4.21,66.11666667,76.9,55.31666667,28.58333333,3.866666667,602.9716667,19.66666667,99.1,30.51666667,57.53666667,4.401666667,0.17,69.78333333,70.4,102.8333333,137,225,252,202.86,12.72518626
355,Urbana,2004,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,0,0,106.89,6.705431533
356,Urbana,2004,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,45,50.4,150.53,9.442782222
357,Urbana,2004,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,90,100.8,191.87,12.0362373
358,Urbana,2004,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,135,151.2,211.76,13.28400843
359,Urbana,2004,Nothern/Central Illinois,Corn_Soybean,40.08408,-88.24039,220.1,3.895,66.56666667,77.08333333,56.01666667,29.71666667,3.816666667,589.8216667,19.265,99.86666667,31.4,59.11666667,5.066666667,0.163333333,69.91666667,70.71666667,79.66666667,129.6666667,180,201.6,223.64,14.02897875
