ID,NAME,DATE,Regions,Crop_Type,LATITUDE,LONGITUDE,ELEVATION,Map_unit_code,Soil pH,SOM,ECE,AWC,HC,PRCP_In,TAVG_F,TMAX_F,TMIN_F,Max_WS_Mph,Avg_WS_Mph,TSR_MJ/MM,Avg_TSR_MJ/MM,Max_RH_Prct,Min_RH_Prct,Avg_DewP_F,Total_Eva_In,Avg_Tot_Evap_in,Avg_4inST_F,Avg_8inST_F,HTDD Heating degree days,CLDD cooling degree day,Nrate_lbac,Nrate_kgha,Yield_buac,Yield_Mgha
240,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,225,252,137.94,8.652878382
241,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,0,0,38.69,2.427186677
242,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,45,50.4,64.53,4.047663509
243,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,90,100.8,80.53,5.051346053
244,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,135,151.2,112.64,7.06592511
245,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,180,201.6,95.53,5.992768915
246,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,225,252,84.46,5.298189229
247,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,0,0,91.94,5.767531396
248,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,45,50.4,135.37,8.491856088
249,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,90,100.8,178.94,11.22503211
250,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,135,151.2,196.48,12.32526815
251,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,180,201.6,209.29,13.12899601
252,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,225,252,218.5,13.7063254
253,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,0,0,114.17,7.162084258
254,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,45,50.4,127.91,8.023760987
255,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,90,100.8,126.37,7.92723088
256,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,135,151.2,141.33,8.865583276
257,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,180,201.6,134.79,8.455201541
258,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,225,252,147.1,9.227381737
259,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,0,0,55.66,3.491246999
260,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,45,50.4,117.81,7.389926381
261,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,90,100.8,160.53,10.07007242
262,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,135,151.2,184.19,11.55450322
263,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,180,201.6,193.42,12.13350259
264,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,225,252,203.95,12.7936591
265,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,0,0,68.66,4.307209542
266,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,45,50.4,153.63,9.636999089
267,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,90,100.8,226.84,14.22963085
268,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,135,151.2,253.34,15.89198007
269,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,180,201.6,263.1,16.50414801
270,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,225,252,260.78,16.35884928
271,PERRY,1999,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,0,0,75.1,4.711034941
272,PERRY,1999,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,45,50.4,90.3,5.664533358
273,PERRY,1999,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,90,100.8,108.7,6.818768283
274,PERRY,1999,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,135,151.2,115.7,7.257879396
275,PERRY,1999,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,180,201.6,94.9,5.953092089
276,PERRY,1999,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,1.873333333,67.38333333,79.75,55.01666667,37.98333333,5.3,629.7216667,20.53,97.55,29.91666667,59.36666667,5.52,0.181666667,70.71666667,70.11666667,97.66666667,171.5,225,252,95.7,6.003276216
277,PERRY,2000,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,0,0,94.9,5.953092089
278,PERRY,2000,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,45,50.4,133.5,8.374476227
279,PERRY,2000,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,90,100.8,160.6,10.07446354
280,PERRY,2000,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,135,151.2,164.8,10.3379302
281,PERRY,2000,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,180,201.6,163.4,10.25010798
282,PERRY,2000,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.631666667,68.35,79.31666667,57.33333333,32.8,5.416666667,578.6866667,18.88,98.08333333,28.25,59.86666667,4.13,1.063333333,71.75,72.03333333,78.16666667,179.1666667,225,252,140.4,8.807314324
283,PERRY,2001,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,0,0,60.4,3.788885921
284,PERRY,2001,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,45,50.4,89.1,5.589241484
285,PERRY,2001,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,90,100.8,114.13,7.159126443
286,PERRY,2001,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,135,151.2,136.69,8.574444291
287,PERRY,2001,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,180,201.6,128.14,8.038368035
288,PERRY,2001,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.943333333,67.35,78.56666667,56.16666667,34.71666667,4.95,634.005,20.77333333,97.91666667,35.81666667,61.36666667,5.55,0.185,73.4,75.1,96.33333333,173.6666667,225,252,123.46,7.74447724
289,PERRY,2002,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,0,0,38.85,2.437214303
290,PERRY,2002,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,45,50.4,80.82,5.070108515
291,PERRY,2002,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,90,100.8,115.45,7.242252809
292,PERRY,2002,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,135,151.2,144.41,9.059021506
293,PERRY,2002,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,180,201.6,150.16,9.419524919
294,PERRY,2002,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.553333333,67.56666667,78.9,56.18333333,31.2,4.583333333,611.665,19.96333333,99.06666667,23.15,58.65,5.32,0.175,70.55,70.36666667,118.5,195.5,225,252,133.38,8.36698569
295,PERRY,2003,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,0,0,27.54,1.727828961
296,PERRY,2003,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,45,50.4,52.8,3.311973363
297,PERRY,2003,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,90,100.8,106.86,6.703037915
298,PERRY,2003,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,135,151.2,163.3,10.24394681
299,PERRY,2003,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,180,201.6,168.53,10.57179307
300,PERRY,2003,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,4.663333333,66.66666667,78.31666667,55.01666667,31.48333333,4.733333333,618.9083333,20.18666667,98.6,29.53333333,56.65,5.325,0.173333333,69.35,67.75,93.83333333,147.8333333,225,252,189.7,11.89965077
301,PERRY,2004,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,0,0,49.73,3.119281149
302,PERRY,2004,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,45,50.4,94.27,5.913382558
303,PERRY,2004,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,90,100.8,142.3,8.926608802
304,PERRY,2004,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,135,151.2,183.74,11.52624991
305,PERRY,2004,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,180,201.6,194.7,12.21368225
306,PERRY,2004,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.748333333,66.33333333,77.83333333,54.78333333,30.61666667,4.95,587.1383333,19.16833333,98.85,25.88333333,57.33333333,5.03,0.163333333,68.65,67.23333333,89.33333333,133.1666667,225,252,191.63,12.02117088
307,PERRY,2005,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,0,0,55.82,3.501486594
308,PERRY,2005,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,45,50.4,85.46,5.36119366
309,PERRY,2005,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,90,100.8,96.88,6.077599333
310,PERRY,2005,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,135,151.2,111.12,6.970328691
311,PERRY,2005,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,180,201.6,98.16,6.157373585
312,PERRY,2005,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,2.696666667,69.06666667,81.83333333,56.35,30.73333333,4.65,629.685,20.54333333,98.55,23.76666667,57.66666667,5.528333333,0.181666667,70.83333333,71.61666667,87.83333333,211.8333333,225,252,94.47,5.926044616
313,PERRY,2006,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,0,0,38.8,2.434136713
314,PERRY,2006,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,45,50.4,80.36,5.041146958
315,PERRY,2006,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,90,100.8,110.66,6.941776176
316,PERRY,2006,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,135,151.2,121.71,7.634771437
317,PERRY,2006,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,180,201.6,118.95,7.461618045
318,PERRY,2006,Nothern/Central Illinois,Corn_Corn,39.80581,-90.82383,198.1,6,6.8,5.51,0,0.18,8.9795,3.453333333,67.08333333,78.85,55.31666667,36.85,4.983333333,581.225,18.96,98.75,27.1,58.01666667,5.036666667,0.165,71.13333333,72.01666667,121.5,183.3333333,225,252,114.24,7.166165284
